id,day,author,problem,language,ac,len,word,source,token,time,memory,status
15377652,2016-01-15 00:03:00,cugel,613B - Skills,Python 3,Accepted,40,374,"import  itertools import  bisect   n ,  A ,  cf ,  cm ,  m  =   [ int ( x )   for  x  in  input (). split ()] skills  =   [ int ( x )   for  x  in  input (). split ()] sorted_skills  =  list ( sorted (( k ,  i )   for  i ,  k  in  enumerate ( skills ))) bottom_lift  =   [ 0   for  i  in  range ( n )] for  i  in  range ( 1 ,  n ):     bottom_lift [ i ]   =  bottom_lift [ i - 1 ]   +  i  *   ( sorted_skills [ i ][ 0 ]   -  sorted_skills [ i - 1 ][ 0 ]) root_lift  =   [ 0   for  i  in  range ( n + 1 )] for  i  in  range ( 1 ,  n + 1 ):     root_lift [ i ]   =  root_lift [ i - 1 ]   +  A  -  sorted_skills [ n - i ][ 0 ]   max_level  =   - 1 for  i  in  range ( n + 1 ):     money_left  =  m  -  root_lift [ i ]      if  money_left  <   0 :   break     k  =  min ( bisect . bisect ( bottom_lift ,  money_left ),  n - i )     money_left  -=  bottom_lift [ k - 1 ]     min_level  =  min ( A ,  sorted_skills [ k - 1 ][ 0 ]   +  money_left // k )   if  k  >   0   else  A     level  =  cf * i  +  cm * min_level      if  max_level  <  level :         max_level  =  level         argmax  =  i         argmax_min_level  =  min_level         argmax_k  =  k   ans  =   [ 0   for  i  in  range ( n )] for  i ,  skill  in  enumerate ( sorted_skills ):      if  i  <  argmax_k :         ans [ skill [ 1 ]]   =  argmax_min_level      elif  i  >=  n  -  argmax :         ans [ skill [ 1 ]]   =  A      else :         ans [ skill [ 1 ]]   =  skill [ 0 ]   print ( max_level ) for  a  in  ans :      print ( a ,  end  =   ' ' )     ",kwd pln kwd pln pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun lit pln kwd pln kwd pln pun pln pun kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun lit pun pln pun pln pun lit pln kwd pln kwd pln pun pln pun lit pun kwd pln kwd pln pun lit pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun pln pln pun pln pun lit kwd pln kwd pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln kwd pln pun pln lit pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun pln pun pln pun pln pun pln kwd pln pun pln lit pln kwd pln pln pun pln pun pln pun pln pun pln pln kwd pln pun pln pun pln pun pln pln pun pln pln pun pln pln pun pln pln pln pun pln pun lit pln kwd pln kwd pln pun pln pun kwd pln pun pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pun lit pun pln pun pln pln kwd pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pln kwd pun pln pun pln pun lit pun pln pun pln pun lit pun pln kwd pun pln pun kwd pln kwd pln pun pln kwd pun pln pun pln pun pln str pun pln,1045 ms,16100 KB,613
15382222,2016-01-15 08:16:00,lavafalls,614B - Gena's Code,Python 3,Accepted,7,83,input (); a = 0 ; c = '1' ; b = input (). split () for  i  in  b :     d = i . count ( '1' )      if  len ( i )!= i . count ( '0' )+ d  or  d > 1 : c = i      else : a += len ( i )- 1 if   not   '0'   in  b : print ( c + '0' * a ) else : print ( 0 ),pln pun pln pun lit pun pln pun str pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun str pun pln kwd pln pun pln pun pln pun pln pun str pun pln kwd pln pun lit pun pln pun pln pln kwd pun pln pun pln pun pln pun lit kwd pln kwd pln str pln kwd pln pun kwd pun pln pun str pun pln pun kwd pun kwd pun lit pun,140 ms,1900 KB,614
15256471,2016-01-08 19:55:00,__ivan__,615B - Longtail Hedgehog,Python 3,Accepted,15,153,"def  read ():   return  list ( map ( int ,  input (). split ())) n ,  m  =  read () lst  =   [[]   for  _  in  range ( n  +   1 )] for  _  in  range ( m ):   u ,  v  =  read ()   lst [ u ]. append ( v )   lst [ v ]. append ( u ) d  =   [ 1 ]   *   ( n  +   1 ) ans  =   0 for  v  in  range ( 1 ,  n  +   1 ):   ans  =  max ( ans ,  d [ v ]   *  len ( lst [ v ]))    for  u  in  lst [ v ]:      if  u  >  v :       d [ u ]   =  max ( d [ u ],  d [ v ]   +   1 ) print ( ans )",kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln lit pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln lit pun pln pun pln lit kwd pln kwd pln pun lit pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun kwd pun pln pun,1107 ms,16500 KB,615
79270455,2020-05-07 15:49:00,coderemite,616B - Dinner with Emma,Python 3,Accepted,1,31,"print ( max ( min ( x ) for  x  in   [ map ( int , s . split ()) for  s  in [* open ( 0 )][ 1 :]]))",kwd pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun kwd pln kwd pun pln pun lit pun lit pun,108 ms,7400 KB,616
19037514,2016-07-12 01:34:00,Amores,617B - Chocolate,Python 3,Accepted,5,46,"input () c = "" "" + input ()+ "" "" s = 1 for  x  in  c . split ( ""1"" )[ 1 :- 1 ]: s *= x . count ( ""0"" )+ 1 print (( c . find ( ""1"" )>- 1 )* s )",pln pun pln pun str pun pln pun str pln pun lit kwd pln kwd pln pun pln pun str pun lit pun lit pun pln pun pln pun pln pun str pun lit kwd pun pln pun pln pun str pun lit pun pln pun,62 ms,0 KB,617
20760969,2016-09-19 19:51:00,Remarque,618B - Guess the Permutation,Python 3,Accepted,4,46,"n  =   int ( input ()) a  =   [ max ( map ( int ,  input (). split ()))   for  i  in  range ( n )] a [ a . index ( n  -   1 )]   =  n print (* a )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln kwd pun pln pun,62 ms,0 KB,618
79317158,2020-05-07 21:24:00,coderemite,620B - Grandfather Dovlet’s calculator,Python 3,Accepted,4,75,"s =[ 6 , 2 , 5 , 5 , 4 , 5 , 6 , 3 , 7 , 6 ] a , b = map ( int , input (). split ()) t = '' . join ( map ( str , range ( a , b + 1 ))) print ( sum ( s [ d ]* t . count ( str ( d )) for  d  in  range ( 10 )))",pln pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun str pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun lit pun,420 ms,49000 KB,620
29093376,2017-08-01 11:42:00,Qumeric,621B - Wet Shark and Bishops,Python 3,Accepted,8,68,"p , m =[ 0 ]* 2100 ,[ 0 ]* 2100 a = 0 for  _  in  range ( int ( input ())): 	x , y  =  map ( int , input (). split ()) 	a += p [ x + y ]+ m [ x - y ] 	p [ x + y ]+= 1 	m [ x - y ]+= 1 print ( a ) 	",pln pun pln pun lit pun lit pun lit pun lit pln pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pln pun pln pun pln pun lit kwd pun pln pun pln,701 ms,4600 KB,621
79100203,2020-05-06 04:46:00,coderemite,622B - The Time,Python 3,Accepted,3,32,"h , m = map ( int , input (). split ( ':' )) a =( int ( input ())+ h * 60 + m )% 1440 print ( f '{a//60:02}:{a%60:02}' )",pln pun pln pun pln pun pln pun pln pun pln pun str pun pln pun pln pun pln pun pln pun lit pun pln pun lit kwd pun pln str pun,109 ms,0 KB,622
16252356,2016-02-21 03:50:00,Amores,624B - Making a String,Python 3,Accepted,8,41,"input () d ={} s = 0 for  i  in  map ( int , input (). split ()):   while  i  in  d  and  i : i -= 1  d [ i ]= 1  s += i print ( s )",pln pun pln pun pln pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln kwd pln kwd pln kwd pln pun pln pun lit pln pun pln pun lit pln pun pln kwd pun pln pun,62 ms,0 KB,624
15873011,2016-02-07 14:29:00,xlwinner11,625B - War of the Corporations,Python 3,Accepted,1,8,print ( input (). count ( input ())),kwd pun pln pun pln pun pln pun,77 ms,300 KB,625
56511927,2019-07-04 13:52:00,seanhwang10,626B - Cards,Python 3,Accepted,11,98,"input () s = input () a , b , c = sorted (( s . count ( x ), x )   for  x  in   'RGB' ) if  a [ 0 ]   or  b [ 0 ]> 1 :    print ( 'BGR' ) elif  b [ 0 ]   and  c [ 0 ]> 1 :    print ( '' . join ( sorted ( a [ 1 ]+ b [ 1 ]))) elif  b [ 0 ]:    print ( a [ 1 ]) else :    print ( c [ 1 ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln str pun kwd pln pun lit pun pln kwd pln pun lit pun lit pun pln kwd pun str pun kwd pln pun lit pun pln kwd pln pun lit pun lit pun pln kwd pun str pun pln pun pln pun pln pun lit pun pln pun lit pun kwd pln pun lit pun pln kwd pun pln pun lit pun kwd pun pln kwd pun pln pun lit pun,109 ms,0 KB,626
51968185,2019-03-29 14:07:00,r57shell,627B - Factory Repairs,Python 3,Accepted,38,280,"import  sys from  math  import   *   def  minp (): 	 return  sys . stdin . readline (). strip ()   def  mint (): 	 return  int ( minp ())   def  mints (): 	 return  map ( int ,  minp (). split ())   def  add ( a , x , v ): 	 while  x < len ( a ): 		a [ x ]   +=  v 		x  |=  x + 1 def  get ( a , x ): 	r  =   0 	 while  x >= 0 : 		r  +=  a [ x ] 		x  =   ( x &( x + 1 ))- 1 	 return  r     n ,  k ,  a ,  b ,  q  =  mints () h1  =   [ 0 ]* n h2  =   [ 0 ]* n z  =   [ 0 ]* n for  i  in  range ( q ): 	t  =  tuple ( mints ()) 	 if  t [ 0 ]   ==   1 : 		p  =  z [ t [ 1 ]- 1 ] 		pp  =  p  +  t [ 2 ] 		add ( h1 ,  t [ 1 ]- 1 ,  min ( a , pp )- min ( a , p )) 		add ( h2 ,  t [ 1 ]- 1 ,  min ( b , pp )- min ( b , p )) 		z [ t [ 1 ]- 1 ]   =  pp 	 else : 		 print ( get ( h2 , t [ 1 ]- 2 )+ get ( h1 , n - 1 )- get ( h1 , t [ 1 ]+ k - 2 ))",kwd pln kwd pln kwd pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun lit kwd pln pun pln pun pln pun pln pun pln lit pln kwd pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pln kwd pln pln pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pln pun pln pun lit pun pln pln pun pln pun lit pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln pun lit pun pln pun pln lit pun pln pun pln pun pln pun lit pun lit pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun pln pun pln pln kwd pun pln kwd pun pln pun pln pun pln pun lit pun lit pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun lit pun,2495 ms,8500 KB,627
42580816,2018-09-06 19:50:00,lotszfung3,628B - New Skateboard,Python 3,Accepted,9,71,"a =  input () ans  =   0 for  i  in  range ( len ( a )- 1 ,- 1 ,- 1 ): 	 if ( not  int ( a [ i ])% 4 ): 		ans += 1 	 if   (  i > 0   and   not  int ( a [ i - 1 : i + 1 ])% 4 ): 		ans +=  i   print ( ans )",pln pun pln pun pln pun pln lit kwd pln kwd pln pun pln pun pln pun lit pun lit pun lit pun pln kwd pun kwd pln pun pln pun pln pun lit pun pln pun lit pln kwd pln pun pln pun lit pln kwd pln kwd pln pun pln pun pln pun lit pun pln pun lit pun lit pun pln pun pln pln kwd pun pln pun,498 ms,900 KB,628
20409891,2016-09-06 03:39:00,Amores,629B - Far Relative’s Problem,Python 3,Accepted,11,122,"N = 400 m =[ 0 ]* N f =[ 0 ]* N for  _  in   ' ' * int ( input ()):     a , b , c = input (). split (); b = int ( b ); c = int ( c )+ 1      if  a == 'F' : f [ b ]+= 2 ; f [ c ]-= 2      else : m [ b ]+= 2 ; m [ c ]-= 2 a , b = 0 , 0 o = 0 for  i  in  range ( N ): a += m [ i ]; b += f [ i ]; o = max ( o , min ( a , b )) print ( o )",pln pun lit pln pun lit pun pln pln pun lit pun pln kwd pln kwd pln str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pln kwd pln pun str pun pln pun pln pun lit pun pln pun pln pun lit pln kwd pun pln pun pln pun lit pun pln pun pln pun lit pln pun pln pun lit pun lit pln pun lit kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun,78 ms,0 KB,629
16978122,2016-03-27 22:33:00,jackowitzd2,630B - Moore's Law,Python 3,Accepted,2,22,"n , t = map ( int , input (). split ()) print ( n *( 1 + 11e-9 )** t )",pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun lit pun lit pun pln pun,77 ms,4700 KB,630
40251719,2018-07-13 09:35:00,D8988B,631B - Print Check,Python 3,Accepted,17,134,"n , m , k  =  map ( int , input (). split ()) r =[ 0 ]* n c =[ 0 ]* m color =[ 0 ]*( max ( max ( n , m ), k )+ 1 ) for  q  in  range ( 1 , k + 1 ): 	check , no , color [ q ]= map ( int , input (). split ()) 	 if  check == 1 : 		r [ no - 1 ]= q 	 else : 		c [ no - 1 ]= q   for  i  in  range ( n ): 	st  = str () 	 for  j  in  range ( m ): 		st += str ( color [ max ( r [ i ], c [ j ])]) 		st += "" "" 	 print ( st )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pln pun lit pun pln pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun kwd pln kwd pln pun lit pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun lit pun pln pun pln pun lit pun pln pln kwd pun pln pun pln pun lit pun pln pln kwd pln kwd pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun str pln kwd pun pln pun,577 ms,3000 KB,631
32397732,2017-11-17 18:42:00,yugle7,"632B - Alice, Bob, Two Teams",Python 3,Accepted,10,109,"n ,  t  =  int ( input ()),  list ( map ( int ,  input (). split ())) b  =   [ q  *   ( d  ==   'B' )   for  q ,  d  in  zip ( t ,  input ())] v  =  sum ( b ) u  =  sum ( t )   -  v s  =  max ( u ,  v ) for  i ,  j  in  zip ( b ,  t ):     u  +=   2   *  i  -  j     v  +=  j  -   2   *  i     s  =  max ( u ,  v ,  s ) print ( s )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln str pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln pun kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln lit pln pun pln pun pln pln pun pln pun pln lit pln pun pln pln pun pln pun pln pun pln pun pln pun kwd pun pln pun,826 ms,38200 KB,632
16358771,2016-02-26 20:58:00,ssor96,633B - A Trivial Problem,Python 3,Accepted,16,86,"a  =  int ( input ()) s  =   0 i  =   0 while  s  <  a : 	i  +=   5 	t  =  i 	 while  t  %   5   ==   0 : 		s  +=   1 		t  /=   5   if  s  ==  a : 	 print ( 5 ) 	 for  j  in  range ( 0 ,   5 ): 		 print ( i  +  j ,  end  =   ' ' ) else : 	 print ( 0 )",pln pun pln pun pln pun pln pun pln lit pln pun pln lit kwd pln pun pln pun pln pun pln lit pln pun pln pln kwd pln pun pln lit pln pun pln lit pun pln pun pln lit pln pun pln lit pln kwd pln pun pln pun pln kwd pun lit pun pln kwd pln kwd pln pun lit pun pln lit pun pln kwd pun pln pun pln pun pln pun pln str pun kwd pun pln kwd pun lit pun,139 ms,0 KB,633
31561440,2017-10-21 12:23:00,yugle7,627A - XOR Equation,Python 3,Accepted,16,86,"a  =  int ( input ()) s  =   0 i  =   0 while  s  <  a : 	i  +=   5 	t  =  i 	 while  t  %   5   ==   0 : 		s  +=   1 		t  /=   5   if  s  ==  a : 	 print ( 5 ) 	 for  j  in  range ( 0 ,   5 ): 		 print ( i  +  j ,  end  =   ' ' ) else : 	 print ( 0 )",pln pun pln pun pln pun pln pun pln lit pln pun pln lit kwd pln pun pln pun pln pun pln lit pln pun pln pln kwd pln pun pln lit pln pun pln lit pun pln pun pln lit pln pun pln lit pln kwd pln pun pln pun pln kwd pun lit pun pln kwd pln kwd pln pun lit pun pln lit pun pln kwd pun pln pun pln pun pln pun pln str pun kwd pun pln kwd pun lit pun,62 ms,5400 KB,634
16440653,2016-03-01 15:19:00,rondou,634A - Island Puzzle,Python 3,Accepted,16,86,"a  =  int ( input ()) s  =   0 i  =   0 while  s  <  a : 	i  +=   5 	t  =  i 	 while  t  %   5   ==   0 : 		s  +=   1 		t  /=   5   if  s  ==  a : 	 print ( 5 ) 	 for  j  in  range ( 0 ,   5 ): 		 print ( i  +  j ,  end  =   ' ' ) else : 	 print ( 0 )",pln pun pln pun pln pun pln pun pln lit pln pun pln lit kwd pln pun pln pun pln pun pln lit pln pun pln pln kwd pln pun pln lit pln pun pln lit pun pln pun pln lit pln pun pln lit pln kwd pln pun pln pun pln kwd pun lit pun pln kwd pln kwd pln pun lit pun pln lit pun pln kwd pun pln pun pln pun pln pun pln str pun kwd pun pln kwd pun lit pun,140 ms,18600 KB,635
28882082,2017-07-25 19:27:00,kosyachniy,637B - Chat Order,Python 3,Accepted,5,39,s ={} for  j  in   [ input ()   for  i  in  range ( int ( input ()))][::- 1 ]: 	 if  j  not   in  s : 		 print ( j ) 		s [ j ]= 1,pln pun kwd pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun lit pun pln kwd pln kwd pln kwd pln pun pln kwd pun pln pun pln pun pln pun lit,982 ms,22200 KB,637
33619451,2017-12-25 17:31:00,yugle7,638B - Making Genome in Berland,Python 3,Accepted,11,91,"d  =   {} p  =   [ input ()   for  i  in  range ( int ( input ()))] for  t  in  p :      for  a ,  b  in  zip ( t ,  t [ 1 :]):  d [ a ]   =  b s  =   '' for  q  in  set ( '' . join ( p ))   -  set ( d . values ()):     s  +=  q      while  q  in  d :         q  =  d [ q ]         s  +=  q print ( s )",pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun kwd pln kwd pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pln pun pln str kwd pln kwd pln pun str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun,62 ms,5500 KB,638
33008442,2017-12-07 22:05:00,YazanRi,639B - Bear and Forgotten Tree 3,Python 3,Accepted,7,122,"n , d , h = map ( int , input (). split ()) if (( n > 2   and  d == 1 ) or   2 * h < d ): exit ( print (- 1 )) for  i  in  range ( h ): print ( i + 1 , i + 2 ) if ( d != h ):    print ( 1 , h + 2 )    for  i  in  range ( d - h - 1 ): print ( i + h + 2 , i + h + 3 ) for  i  in  range ( n - d - 1 ): print ( 1 +( d == h ), i + d + 2 )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun lit pln kwd pln pun lit pun kwd pln lit pun pln pun pln pun pln pun kwd pun lit pun kwd pln kwd pln pun pln pun kwd pun pln pun lit pun pln pun lit pun kwd pun pln pun pln pun pln kwd pun lit pun pln pun lit pun pln kwd pln kwd pln pun pln pun pln pun lit pun kwd pun pln pun pln pun lit pun pln pun pln pun lit pun kwd pln kwd pln pun pln pun pln pun lit pun kwd pun lit pun pln pun pln pun pln pun pln pun lit pun,592 ms,5700 KB,639
34251994,2018-01-17 15:49:00,yugle7,641B - Little Artem and Matrix,Python 3,Accepted,12,187,"f  =   lambda :  map ( int ,  input (). split ()) n ,  m ,  q  =  f () p  =   [[ 0 ]   *  m  for  j  in  range ( n )] for  t  in   [ list ( f ())   for  k  in  range ( q )][::- 1 ]:     j  =  t [ 1 ]   -   1      if  t [ 0 ]   ==   1 :  p [ j ]. insert ( 0 ,  p [ j ]. pop ())      elif  t [ 0 ]   ==   2 :           s  =  p [- 1 ][ j ]          for  i  in  range ( n  -   1 ,   0 ,   - 1 ):  p [ i ][ j ]   =  p [ i  -   1 ][ j ]         p [ 0 ][ j ]   =  s      else :  p [ j ][ t [ 2 ]   -   1 ]   =  t [ 3 ] for  d  in  p :   print (* d )",pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln kwd pln kwd pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln lit pln kwd pln pun lit pun pln pun pln lit pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln kwd pln pun lit pun pln pun pln lit pun pln pln pun pln pun lit pun pln pun pln kwd pln kwd pln pun pln pun pln lit pun pln lit pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun lit pun pln pun pln pun pln pln kwd pun pln pun pln pun pln pun lit pun pln pun pln lit pun pln pun pln pun lit pun kwd pln kwd pln pun pln kwd pun pln pun,217 ms,6500 KB,641
17798320,2016-05-07 22:23:00,SerVasilich,673D - Bear and Two Paths,Python 3,Accepted,12,187,"f  =   lambda :  map ( int ,  input (). split ()) n ,  m ,  q  =  f () p  =   [[ 0 ]   *  m  for  j  in  range ( n )] for  t  in   [ list ( f ())   for  k  in  range ( q )][::- 1 ]:     j  =  t [ 1 ]   -   1      if  t [ 0 ]   ==   1 :  p [ j ]. insert ( 0 ,  p [ j ]. pop ())      elif  t [ 0 ]   ==   2 :           s  =  p [- 1 ][ j ]          for  i  in  range ( n  -   1 ,   0 ,   - 1 ):  p [ i ][ j ]   =  p [ i  -   1 ][ j ]         p [ 0 ][ j ]   =  s      else :  p [ j ][ t [ 2 ]   -   1 ]   =  t [ 3 ] for  d  in  p :   print (* d )",pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln kwd pln kwd pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln lit pln kwd pln pun lit pun pln pun pln lit pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln kwd pln pun lit pun pln pun pln lit pun pln pln pun pln pun lit pun pln pun pln kwd pln kwd pln pun pln pun pln lit pun pln lit pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun lit pun pln pun pln pun pln pln kwd pun pln pun pln pun pln pun lit pun pln pun pln lit pun pln pun pln pun lit pun kwd pln kwd pln pun pln kwd pun pln pun,62 ms,5000 KB,643
